,text,created_date,latitude,longitude,retweet,polarity,pol_value
153,"@indiantweeter Though I live out of India, but my whole family is guaranteed Modi Ji's supporters. All votes will go to BJP no doubt.",2019-04-28 00:53:56,,,0,Positive,0.17
154,"RT @saahilmenghani: Since 2014, I've filed over 50 stories on farmers from Haryana, UP, Madhya Pradesh, Jammu &amp; Kashmir, Chhattisgarh, Raja…",2019-04-28 00:53:54,,,80,Neutral,0.0
155,@iPrakashthakur @PrajwalBusta Jai hind...jai BJP,2019-04-28 00:53:54,,,0,Neutral,0.0
156,"RT @ANI: Delhi: 7 veteran officers join Bharatiya Janata Party (BJP) in presence of Defence Minister Nirmala Sitharaman. Lt Gen JBS Yadav,…",2019-04-28 00:53:52,,,2966,Neutral,0.0
157,RT @politicalbaaba: Real BJP elections begin now! Source:@ndtv article by IP Bajpai. #LokSabhaEelctions2019 https://t.co/wkrsN5QfdA,2019-04-28 00:53:47,,,48,Positive,0.25
158,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:53:43,,,3656,Negative,-0.21
159,"RT @ANI: #WATCH Barmer: Sunny Deol holds his first roadshow after joining BJP, campaigns for BJP LS candidate from Barmer, Kailash Choudhar…",2019-04-28 00:53:42,,,1701,Positive,0.25
160,"RT @ANI: Delhi: 7 veteran officers join Bharatiya Janata Party (BJP) in presence of Defence Minister Nirmala Sitharaman. Lt Gen JBS Yadav,…",2019-04-28 00:53:41,,,2966,Neutral,0.0
161,"RT @AnupamkPandey: ✨ Shri Modi Ji again, Prime Minister of Bharat 
✨ Varanasi: Win by 5 Lakh+ Votes
✨ UttarPradesh: BJP 60 (±5 Seats)
✨ Cen…",2019-04-28 00:53:33,,,11,Highly Positive,0.8
162,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:53:29,,,2198,Positive,0.48
163,@SwarajyaMag Bengali people I know are predicting 15 seats for BJP.,2019-04-28 00:53:29,,,0,Neutral,0.0
164,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:53:25,,,3656,Negative,-0.21
165,"RT @waglenikhil: Once again I reiterate. Mood in BJP camp is down. Even in Mumbai. Modi’s meeting was huge, but zero enthusiasm. Total cont…",2019-04-28 00:53:20,,,931,Positive,0.08
166,@AmitShah Wow..now yu are listening him when he is in opposition.  Why not when he was in BJP???,2019-04-28 00:53:17,,,0,Neutral,0.0
167,"RT @rishibagree: Excellent Meeting with @Sunil_Deodhar ,the man who single-handedly delivered Tripura to BJP. Sent by BJP President Amit Sh…",2019-04-28 00:53:16,,,644,Highly Positive,1.0
168,"@ashoswai Next will be in service Chiefs of Army,  Navy and AF.  Then the Supreme commander will also Formally join… https://t.co/qzEv260ivv",2019-04-28 00:53:15,81.391502, 17.810452,0,Neutral,0.0
169,"RT @teasri: Indian marxists keep writing PhDs about subalterns but in real life they have contempt for subalterns, which is why in 2014 the…",2019-04-28 00:53:15,,,656,Positive,0.2
170,"RT @kumarkaza2: Modiji says- ""Standard of living has improved since BJP came to power.""

He forgot to add ""my"" at the start of the sentence.",2019-04-28 00:53:12,,,21,Neutral,0.0
171,"@gowdasunil77 @Kanagalogy @blsanthosh @BJP4Karnataka @blsanthosh says for other party ""family politics "" then what… https://t.co/WnlXwyhror",2019-04-28 00:53:01,,,0,Negative,-0.12
172,@one_by_two And if you want to enjoy kheer and biryani of your muslim friends must vote for BJP for continued harmo… https://t.co/cNEjOETFS5,2019-04-28 00:52:56,,,0,Positive,0.4
173,RT @BJP4India: Seven veteran officers join BJP in the presence of Smt. @nsitharaman at BJP HQ in New Delhi. #ModiAaneWalaHai https://t.co/h…,2019-04-28 00:52:56,,,810,Positive,0.07
174,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:52:51,,,3656,Negative,-0.21
175,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-28 00:52:49,,,376,Neutral,0.0
176,"RT @Dharma2X: Senior BJP MP, Dr. @Swamy39 suggests PM Modi to speak in the favour of building the Ram temple during his Ayodhya rally..
htt…",2019-04-28 00:52:48,,,22,Neutral,0.0
177,"RT @tufailelif: Congress set for landslide election victory

""The collated data found that 213 seats — equating to 39% of the electorate —…",2019-04-28 00:52:46,,,592,Neutral,0.0
178,@RaisinaSeries @GautamGambhir Delhi BJP is riddled with local vs Punjabi groups for very long time and now it's also Bihari group.,2019-04-28 00:52:42,,,0,Negative,-0.03
179,"RT @ShahulAhm: One big reason Priyanka Gandhi Vadra has been a dud this election is coz nobody in BJP is responding to her. 

In most cases…",2019-04-28 00:52:41,,,57,Positive,0.25
180,"Never Underestimate the Power of
Dreams and the influence of the
Human Spirit. We are all the same
in this Notion:… https://t.co/dsY9XOm5qe",2019-04-28 00:52:37,,,0,Neutral,0.0
181,RT @GoSlowplz: Sakshi Maharaj forced girl to remove jeans!! BJP hatao Desh bachao https://t.co/T1Z91j4JxB,2019-04-28 00:52:35,,,319,Negative,-0.47
182,"RT @IndiaToday: ""Arvind Kejriwal"" is not important, the people of the country are important, the Constitution of India is important, says #…",2019-04-28 00:52:35,,,88,Positive,0.2
183,RT @GoSlowplz: Sakshi Maharaj forced girl to remove jeans!! BJP hatao Desh bachao https://t.co/T1Z91j4JxB,2019-04-28 00:52:34,,,319,Negative,-0.47
184,RT @RaisinaSeries: I’m starting to feel really sorry for @GautamGambhir. It increasingly seems like those who have been deputed to help him…,2019-04-28 00:52:31,,,485,Negative,-0.25
185,"RT @Dharma2X: Senior BJP MP, Dr. @Swamy39 suggests PM Modi to speak in the favour of building the Ram temple during his Ayodhya rally..
htt…",2019-04-28 00:52:30,,,22,Neutral,0.0
186,"RT @moi_artiste: @svaradarajan @thewire_in And what exactly is the point of this probe?
The fascist has some 30 odd violations of the MCC t…",2019-04-28 00:52:24,,,5,Positive,0.04
187,"RT @News18Politics: The commission said Gambhir, who recently joined the BJP, did not seek permission for his April 25 rally in Delhi’s Jan…",2019-04-28 00:52:15,,,2,Neutral,0.0
188,"@ab_vj @narendramodi Earlier BJP was only in half of the India , this time it's in whole India. So can't say much b… https://t.co/ZHxG8BAIq8",2019-04-28 00:52:11,,,0,Positive,0.05
189,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:52:08,,,3656,Negative,-0.21
190,"RT @teasri: Indian marxists keep writing PhDs about subalterns but in real life they have contempt for subalterns, which is why in 2014 the…",2019-04-28 00:51:58,,,656,Positive,0.2
191,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:51:57,,,3656,Negative,-0.21
192,RT @svaradarajan: Probe Ordered After J&amp;K Police Vehicle Used to Supply Food at BJP's Anantnag Rally https://t.co/hRfxrPRSXO via @thewire_i…,2019-04-28 00:51:56,,,44,Neutral,0.0
193,"RT @IndianInterest: This dinosaur is clear about two things:

1. BJP's victory in the 2019 elections is a foregone conclusion. Modi will wi…",2019-04-28 00:51:56,,,636,Positive,0.1
194,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:51:55,,,1817,Neutral,0.0
195,@sardesairajdeep Wrong!  Lutyens bows before Gandhis only and rest are all slaves who are smarter and shrewder than… https://t.co/esbWHh1FV4,2019-04-28 00:51:47,,,0,Negative,-0.31
196,"RT @Dharma2X: Senior BJP MP, Dr. @Swamy39 suggests PM Modi to speak in the favour of building the Ram temple during his Ayodhya rally..
htt…",2019-04-28 00:51:46,,,22,Neutral,0.0
197,"RT @nehasamee11: BJP politician #SakshiMaharaj, has forced the girl to stip off her clothes, gets the ticket to contest elections. Real fac…",2019-04-28 00:51:44,,,39,Negative,-0.05
198,RT @narendramodi: Read this insightful interview of BJP President Shri @AmitShah with @IndianExpress https://t.co/bVsYQ9AVkY,2019-04-28 00:51:44,,,3414,Neutral,0.0
199,"RT @sn1941sharma: APPEAL
2
ALL
NATIONALIST
PEOPLE
&amp;
PARTIES
PL .
DEFEAT 
🕉AAP-BJP-CONGRESS🕉
&amp;
FORM
ALL PARTIES 
🕉NATIONAL GOVT🕉
HEADED
BY
M…",2019-04-28 00:51:43,,,2,Neutral,0.0
200,"RT @narendramodi: Thank you Kannauj and Hardoi for the unparalleled warmth. 

The first three phases have made SP, BSP and Congress very ne…",2019-04-28 00:51:43,,,2910,Positive,0.23
201,"RT @i_theindian: @RahulGandhi Tiranga TV exposes #QueenOfFakeNews @smritiirani's false claim of distributing 25,000 shoes in two villages o…",2019-04-28 00:51:40,,,32,Negative,-0.4
202,"RT @narendramodi: In West Bengal, Bihar and Uttar Pradesh, people want a Government that works for development and protects our national se…",2019-04-28 00:51:38,,,3527,Neutral,0.0
203,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:51:38,,,3656,Negative,-0.21
204,"RT @rammadhavbjp: Young party workers accompanied me on bikes in large numbers in one of the most terrorism-affected parts of Kashmir, Anan…",2019-04-28 00:51:36,,,885,Positive,0.27
205,"Never Underestimate the Power of
Dreams and the influence of the
Human Spirit. We are all the same
in this Notion:… https://t.co/7jyYwDFXbN",2019-04-28 00:51:36,,,0,Neutral,0.0
206,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:51:33,,,1817,Neutral,0.0
207,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:51:29,,,2198,Positive,0.48
208,"RT @srivatsayb: Fadnavis suddenly wakes up to Pragya humiliating Hemant Karkare, a man who died saving Mumbai &amp; Maharashtra from terrorists…",2019-04-28 00:51:27,,,150,Neutral,0.0
209,RT @Sootradhar: Our Tax Money has gone down the drains. @ECISVEEP if they have any shame left will return salaries paid to them as it's not…,2019-04-28 00:51:26,,,861,Negative,-0.08
210,"@SRISHTIology @ReallySwara Lol, I don't even know why she mentioned BJP when it doesn't make sense 😂",2019-04-28 00:51:24,,,0,Highly Positive,0.8
211,"RT @nehasamee11: BJP politician #SakshiMaharaj, has forced the girl to stip off her clothes, gets the ticket to contest elections. Real fac…",2019-04-28 00:51:21,,,39,Negative,-0.05
212,RT @RaisinaSeries: Impossible to defend. Real question is how many seats will they concede: “Of the 195 seats in the...belt from Punjab and…,2019-04-28 00:51:20,,,11,Positive,0.01
213,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:51:16,,,2198,Positive,0.48
214,"@TrueIndology Comments from an old wise man, became wiser after leaving the BJP.",2019-04-28 00:51:16,,,0,Positive,0.4
215,"RT @ndtv: #TheBigFight | BJP's Vivek Reddy says farmers’ income has gone up by 50% in last five years; @_YogendraYadav calls it an ""extraor…",2019-04-28 00:51:15,,,1593,Neutral,0.0
216,"RT @DrGPradhan: Happy to see @priyankac19 in this getup.

Inside Info,

She first approached BJP, Mota Bhai agreed but a powerful egoist la…",2019-04-28 00:51:09,,,283,Positive,0.45
217,"@rupasubramanya @ameytirodkar Congress Addiction is very Dangerous to Bharat.

Do people understand that Bharat is… https://t.co/PsiJowzYuX",2019-04-28 00:51:04,,,0,Highly Negative,-0.78
218,"RT @Dharma2X: Senior BJP MP, Dr. @Swamy39 suggests PM Modi to speak in the favour of building the Ram temple during his Ayodhya rally..
htt…",2019-04-28 00:51:02,,,22,Neutral,0.0
219,"@Potatodrink @mdaleembasha @narendramodi Such people are only 10-12%, but actively participating through all means,… https://t.co/BXuFN0Q0QJ",2019-04-28 00:51:00,,,0,Negative,-0.04
220,"RT @brumbyoz: Congress = killed in custody 
BJP = Lynched on the streets.

Such great choices minorities have. https://t.co/9frT5qwbe7",2019-04-28 00:50:47,,,11,Positive,0.2
221,RT @airnewsalerts: BJP approaches #ElectionCommission over alleged violation of Model Code of Conduct by AAP convenor #ArvindKejriwal.,2019-04-28 00:50:30,,,7,Negative,-0.1
222,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:50:24,,,1817,Neutral,0.0
223,"RT @narendramodi: Thank you Kannauj and Hardoi for the unparalleled warmth. 

The first three phases have made SP, BSP and Congress very ne…",2019-04-28 00:50:20,,,2910,Positive,0.23
224,"RT @KoomarShah: Vajpayee made fun of Soniaji &amp; taunted @INCIndia Whose your Leader? Soniaji won

Modi made fun of @RahulGandhi &amp; made IT Ce…",2019-04-28 00:50:19,,,161,Positive,0.3
225,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:50:13,,,1817,Neutral,0.0
226,"RT @anti_corrupt_01: Raj Thackrey has very effectively defalted BJP balloon just before elections. If BJP goes down in Maharashtra, big cre…",2019-04-28 00:49:59,,,6,Positive,0.21
227,"RT @AmitShah: Shatrughan Sinha has just gone to the Congress. When he was in BJP he used to talk about nationalism. Now, he says that Jinna…",2019-04-28 00:49:58,,,2204,Neutral,0.0
228,"RT @zainabsikander: - @RahulGandhi ji
@ashokgehlot51 ji
@SachinPilot ji
So Muslims get beaten up and killed under BJP in Rajasthan.
And Mus…",2019-04-28 00:49:57,,,1123,Negative,-0.2
229,RT @Sootradhar: Our Tax Money has gone down the drains. @ECISVEEP if they have any shame left will return salaries paid to them as it's not…,2019-04-28 00:49:54,,,861,Negative,-0.08
230,RT @AashishKhetan: Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no reli…,2019-04-28 00:49:53,,,29,Neutral,0.0
231,https://t.co/jIDnwqcAMt   Kirti Azad is hardly being missed by the BJP in #Darbhanga. My ground report #GeneralElections2019 #reporting,2019-04-28 00:49:52,,,0,Negative,-0.29
232,"RT @SitaramYechury: We can't forget that this is the same govt which goes after poor farmers, shaming them for a pittance but has no qualms…",2019-04-28 00:49:47,,,238,Negative,-0.2
233,"RT @ShahulAhm: One big reason Priyanka Gandhi Vadra has been a dud this election is coz nobody in BJP is responding to her. 

In most cases…",2019-04-28 00:49:40,,,57,Positive,0.25
234,"RT @AskAnshul: A labourer who was putting Rahul Gandhi's posters, was removed from Congress office in Jaipur as he wore t-shirt with PM Mod…",2019-04-28 00:49:37,,,1674,Neutral,0.0
235,RT @AashishKhetan: Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no reli…,2019-04-28 00:49:37,,,29,Neutral,0.0
236,"RT @IamIconoclast: @shananalla The above count is 4-9, but MGB can’t win Kheri as Ms are voting Congress’s Zafar Ali Naqvi. Hardoi and Misr…",2019-04-28 00:49:37,,,1,Positive,0.4
237,"TMC, BJP workers clash in Birbhum https://t.co/d5OVAHybbf",2019-04-28 00:49:36,,,0,Neutral,0.0
238,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:49:36,,,3657,Negative,-0.21
239,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:49:31,,,3657,Negative,-0.21
240,RT @ArunSFan: @RahulEaswar It’s wrong? Is that enough Rahul? And you are calling brave for that? That may sound brave when compared low sta…,2019-04-28 00:49:31,,,7,Positive,0.25
241,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:49:29,,,3657,Negative,-0.21
242,"RT @AmitShah: Shatrughan Sinha has just gone to the Congress. When he was in BJP he used to talk about nationalism. Now, he says that Jinna…",2019-04-28 00:49:27,,,2204,Neutral,0.0
243,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-28 00:49:25,,,376,Neutral,0.0
244,"RT @Ish_Bhandari: Good thing about BJP- denied ticket to wife of Sh Anant kumar &amp; now Vinod Khanna.

This is the way democracy should be, w…",2019-04-28 00:49:25,,,1099,Highly Positive,0.7
245,"RT @narendramodi: Thank you Kannauj and Hardoi for the unparalleled warmth. 

The first three phases have made SP, BSP and Congress very ne…",2019-04-28 00:49:15,,,2910,Positive,0.23
246,"RT @ANI: #WATCH Barmer: Sunny Deol holds his first roadshow after joining BJP, campaigns for BJP LS candidate from Barmer, Kailash Choudhar…",2019-04-28 00:49:03,,,1701,Positive,0.25
247,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:48:57,,,3657,Negative,-0.21
